id,price,speed,hd,ram,screen,cores,cd,laptop,trend
2599,1524,17,12,10,23,4,1,0,1
2600,2226,20,12,10,21,12,0,0,2
2601,1868,23,12,2,17,4,1,0,1
2602,3351,37,3,44,19,12,0,0,2
2603,782,19,20,2,11,4,0,1,1
2604,2242,24,28,14,17,26,0,0,4
2605,3701,31,3,52,23,14,0,0,1
2606,1493,24,16,2,21,10,0,0,1
2607,1262,23,12,14,23,10,0,0,2
2608,863,18,8,2,11,4,0,1,2
2609,3552,31,7,56,15,26,1,0,4
2610,2277,23,8,2,17,24,0,0,4
2611,4233,36,7,44,23,28,0,0,4
2612,1685,23,28,6,19,8,0,0,2
2613,4112,31,7,56,23,16,1,0,1
2614,1810,15,20,2,23,8,0,0,2
2615,3748,35,5,24,15,22,1,0,5
2616,2887,21,24,14,15,20,0,0,5
2617,2914,19,20,2,19,26,0,0,5
2618,3148,34,5,16,15,22,1,0,5
2619,2318,23,24,6,15,16,0,0,2
2620,2616,22,8,2,21,26,1,0,4
2621,542,18,8,14,13,8,0,1,2
2622,1055,23,16,14,12,8,0,1,1
2623,2631,23,24,2,15,14,0,0,1
2624,520,17,24,6,13,10,1,0,2
2625,2227,20,8,14,21,12,0,0,2
2626,2403,17,12,10,19,18,0,0,4
2627,1941,23,12,2,19,6,0,0,1
2628,3109,32,3,16,23,12,0,0,1
2629,2251,23,8,10,17,20,0,0,5
2630,1186,18,20,2,12,8,0,1,1
2631,3313,36,3,32,21,30,0,0,5
2632,2045,15,24,10,19,28,0,0,4
2633,1173,19,20,10,13,8,0,1,1
2634,737,15,8,14,11,8,0,1,2
2635,3896,36,3,24,21,14,1,0,2
2636,1126,24,8,14,12,8,0,1,2
2637,3669,33,5,36,15,12,0,0,1
2638,1872,23,20,2,23,10,1,0,2
2639,4201,35,5,24,19,22,0,0,4
2640,4170,33,3,56,17,20,0,0,4
2641,4306,33,1,32,19,16,0,0,1
2642,2639,16,12,2,19,28,0,0,4
2643,3059,31,3,40,19,26,0,0,4
2644,2290,18,16,6,23,20,0,0,4
2645,1856,17,24,2,19,8,1,0,1
2646,4167,38,1,32,23,30,0,0,5
2647,2039,21,12,6,23,30,0,0,4
2648,3897,38,1,20,19,28,0,0,5
2649,2683,24,24,10,19,28,0,0,5
2650,4058,39,7,60,15,20,0,0,4
2651,2593,22,28,6,21,22,0,0,4
2652,3079,38,5,60,15,12,0,0,1
2653,1670,22,8,6,23,4,0,0,1
2654,3155,35,3,32,23,28,0,0,5
2655,3401,35,5,56,19,28,0,0,4
2656,3218,37,5,48,17,14,0,0,2
2657,1529,23,8,6,17,10,0,0,2
2658,2693,15,28,10,21,24,0,0,4
2659,2269,18,28,14,15,16,0,0,2
2660,4104,38,5,56,21,30,1,0,5
2661,3310,39,1,44,21,18,0,0,5
2662,2731,24,28,2,15,30,0,0,4
2663,1273,20,8,6,19,8,0,0,1
2664,3394,37,7,32,15,16,0,0,2
2665,1609,20,20,14,15,6,0,0,2
2666,2155,16,28,2,15,30,0,0,5
2667,3358,34,3,20,23,22,0,0,4
2668,720,18,12,6,13,4,1,0,1
2669,1286,16,8,2,23,8,0,0,1
2670,2888,16,24,6,21,30,1,0,5
2671,3059,34,7,16,19,26,0,0,4
2672,3656,31,5,48,15,16,1,0,2
2673,2917,15,28,6,17,12,0,0,2
2674,2626,24,24,14,15,28,0,0,5
2675,3584,35,3,44,19,30,1,0,5
2676,1169,23,20,10,13,6,0,1,1
2677,1350,17,12,10,15,4,0,0,2
2678,3126,30,3,56,15,30,0,0,5
2679,2654,19,16,14,15,30,0,0,5
2680,831,17,8,14,13,8,0,1,1
2681,612,16,20,2,11,6,1,0,1
2682,3408,38,7,16,19,22,1,0,5
2683,1098,20,24,10,12,8,0,1,1
2684,2782,21,20,14,23,26,0,0,4
2685,1703,18,12,10,17,4,0,0,1
2686,2141,24,20,2,23,16,0,0,2
2687,1270,23,20,6,17,10,0,0,1
2688,1266,16,28,6,19,8,0,0,1
2689,1132,16,28,6,13,4,1,0,2
2690,3310,36,5,36,15,12,0,0,2
2691,2295,18,16,2,17,22,0,0,5
2692,2090,21,8,10,21,20,0,0,4
2693,1633,19,16,6,17,10,0,0,2
2694,553,21,16,10,11,8,0,1,2
2695,2976,15,16,6,23,20,1,0,5
2696,1067,21,24,6,13,8,0,1,1
2697,3130,36,7,28,15,14,0,0,1
2698,2083,17,28,2,19,18,0,0,5
2699,1157,18,12,2,12,4,0,1,1
2700,1868,15,12,10,17,6,1,0,2
2701,2526,18,8,10,17,28,0,0,5
2702,1111,20,12,2,11,10,0,1,1
2703,2659,20,8,10,21,16,0,0,1
2704,3706,35,5,56,17,30,0,0,5
2705,912,15,8,2,12,8,1,0,2
2706,1710,18,8,14,15,10,0,0,1
2707,4069,32,5,52,21,20,0,0,4
2708,3046,37,7,60,19,26,0,0,4
2709,3105,34,1,40,15,24,0,0,5
2710,4260,35,7,28,19,22,1,0,4
2711,3072,37,7,16,19,28,1,0,4
2712,1430,18,8,2,17,10,0,0,2
2713,2094,23,16,2,19,28,0,0,5
2714,3571,31,7,28,19,28,0,0,5
2715,2321,20,16,14,15,30,0,0,4
2716,757,19,16,14,13,10,0,1,2
2717,2146,15,28,2,19,16,0,0,1
2718,3785,34,1,32,15,16,0,0,2
2719,3128,34,5,28,17,16,1,0,1
2720,3700,38,7,36,21,28,1,0,5
2721,3095,36,1,32,23,12,0,0,1
2722,3010,34,5,40,19,26,0,0,5
2723,864,22,12,10,11,8,1,0,2
2724,1005,22,12,6,11,10,0,1,2
2725,1965,21,28,10,23,8,0,0,1
2726,3978,34,1,24,15,16,0,0,2
2727,1216,15,12,10,21,8,1,0,2
2728,633,24,24,2,12,10,0,1,1
2729,2273,17,28,6,17,12,0,0,1
2730,1224,15,20,10,23,6,1,0,1
2731,3424,36,7,20,23,24,1,0,5
2732,4264,38,3,52,15,14,1,0,2
2733,503,22,16,6,11,6,0,1,2
2734,4077,32,3,44,21,16,0,0,2
2735,1901,23,16,6,15,8,0,0,1
2736,859,16,16,2,12,8,0,1,2
2737,2388,19,24,10,19,26,1,0,4
2738,2379,15,20,10,19,18,0,0,4
2739,1484,23,24,2,15,8,1,0,2
2740,890,18,28,10,13,4,0,1,2
2741,3635,30,3,60,19,24,0,0,5
2742,1477,16,24,6,23,4,0,0,1
2743,2704,17,28,10,17,28,1,0,4
2744,3448,34,3,36,19,18,1,0,4
2745,3636,39,3,28,21,14,1,0,2
2746,4222,32,1,48,15,22,0,0,5
2747,1943,20,20,6,17,4,0,0,2
2748,2158,20,12,6,17,12,0,0,1
2749,2099,19,12,14,19,24,0,0,5
2750,804,17,16,10,12,10,1,0,2
2751,2345,15,28,14,17,26,0,0,5
2752,3519,35,7,16,21,18,0,0,4
2753,3910,38,5,36,19,14,0,0,1
2754,3282,39,3,40,21,12,0,0,1
2755,2762,19,24,2,23,24,0,0,5
2756,1232,22,12,2,21,10,1,0,1
2757,2184,24,8,10,21,12,1,0,2
2758,629,19,20,2,13,10,0,1,2
2759,1138,22,12,2,12,8,0,1,2
2760,4082,34,1,52,17,26,0,0,5
2761,1916,18,28,6,19,6,1,0,2
2762,2002,20,28,10,17,26,0,0,4
2763,3464,34,5,32,19,18,1,0,4
2764,3183,36,7,60,23,18,0,0,5
2765,3266,34,5,20,19,22,0,0,4
2766,4068,32,5,56,23,24,1,0,5
2767,2298,19,24,6,19,26,0,0,5
2768,1815,22,8,2,19,8,0,0,1
2769,1093,16,12,14,12,4,0,1,1
2770,1444,17,20,2,21,8,1,0,1
2771,3676,30,7,60,19,16,1,0,2
2772,3530,32,5,20,15,28,0,0,5
2773,2483,18,8,6,15,30,0,0,4
2774,2640,21,20,10,23,30,1,0,4
2775,4008,36,3,44,19,22,1,0,4
2776,3264,35,5,52,21,28,1,0,5
2777,1893,22,8,14,21,10,0,0,1
2778,1197,20,8,10,13,4,0,1,2
2779,2987,18,16,14,19,22,0,0,4
2780,1669,20,12,14,21,6,0,0,1
2781,3606,37,5,44,23,12,0,0,2
2782,3328,34,5,60,19,16,1,0,2
2783,2823,18,20,14,17,12,0,0,2
2784,1351,18,24,2,23,4,0,0,1
2785,2961,24,28,6,23,12,0,0,2
2786,3117,35,7,60,15,14,0,0,2
2787,917,24,8,14,12,6,0,1,1
2788,2822,22,28,14,17,24,0,0,4
2789,503,17,24,6,11,10,0,1,2
2790,2840,19,16,6,23,12,1,0,1
2791,3633,32,7,44,19,26,0,0,5
2792,1317,21,24,2,19,4,0,0,2
2793,1944,24,20,2,17,6,1,0,2
2794,3412,35,1,40,19,18,1,0,4
2795,2337,18,8,2,15,30,0,0,4
2796,1815,16,16,6,19,8,0,0,1
2797,2407,23,8,6,15,12,0,0,1
2798,1205,21,20,10,19,4,0,0,2
2799,956,21,16,14,13,6,1,0,2
2800,4229,36,1,24,23,28,0,0,4
2801,2502,19,12,2,23,24,0,0,5
2802,1589,22,28,2,23,4,0,0,2
2803,1749,23,8,2,17,8,0,0,2
2804,1937,16,24,10,23,6,0,0,1
2805,2206,19,28,14,19,20,0,0,5
2806,881,17,24,6,12,8,0,1,2
2807,2099,19,28,6,21,24,0,0,5
2808,4322,36,5,40,21,24,0,0,4
2809,3448,36,1,52,17,18,1,0,5
2810,2933,20,8,10,19,26,0,0,4
2811,1039,22,12,6,12,4,0,1,2
2812,688,22,8,6,11,4,1,0,1
2813,4166,32,7,60,23,26,0,0,4
2814,3396,36,5,40,21,24,1,0,4
2815,2774,17,20,10,15,16,0,0,2
2816,839,17,28,6,13,8,0,1,1
2817,1026,20,16,2,13,8,0,1,2
2818,623,22,16,6,13,8,0,1,2
2819,934,24,12,6,13,10,0,1,2
2820,3934,37,7,40,23,14,0,0,2
2821,1828,22,12,2,19,10,1,0,1
2822,3551,30,3,60,17,12,0,0,2
2823,1501,15,8,14,23,6,0,0,2
2824,3063,36,1,56,23,26,0,0,4
2825,1335,23,20,14,23,8,0,0,2
2826,783,23,12,2,12,8,0,1,2
2827,697,15,28,14,12,6,0,1,2
2828,1333,18,20,14,23,8,0,0,1
2829,1157,23,20,14,11,4,0,1,1
2830,3360,32,3,16,19,18,1,0,5
2831,1619,24,24,10,17,8,0,0,2
2832,3891,31,7,20,23,14,0,0,2
2833,2243,16,24,14,21,16,0,0,1
2834,1910,18,20,14,15,6,0,0,1
2835,1176,21,28,14,11,6,1,0,2
2836,3480,35,7,36,19,14,1,0,1
2837,1761,18,12,2,15,8,0,0,1
2838,3137,39,3,20,21,24,0,0,5
2839,2694,23,20,2,23,16,0,0,1
2840,3977,36,1,16,19,20,0,0,4
2841,4122,36,7,20,15,28,0,0,4
2842,2049,23,8,14,19,18,0,0,4
2843,1109,17,12,2,12,10,0,1,1
2844,791,19,8,14,13,6,0,1,2
2845,2918,22,28,2,21,22,0,0,5
2846,1966,20,20,2,15,10,0,0,1
2847,2911,23,20,2,21,18,0,0,4
2848,3435,37,3,28,23,24,0,0,5
2849,687,16,24,6,13,8,0,1,1
2850,2275,18,20,6,23,30,0,0,4
2851,3314,39,5,28,17,20,0,0,4
2852,3214,30,3,24,17,12,0,0,2
2853,2788,21,12,2,23,26,1,0,4
2854,1556,17,28,10,19,4,1,0,1
2855,1301,22,8,2,15,4,0,0,2
2856,2429,15,16,2,19,16,0,0,2
2857,4162,31,7,28,15,20,0,0,4
2858,2566,22,8,6,17,30,0,0,5
2859,3011,38,1,56,19,12,0,0,1
2860,1129,16,8,14,13,8,0,1,1
2861,3327,35,3,24,21,14,0,0,1
2862,3842,35,5,60,17,20,0,0,5
2863,1901,18,12,2,17,6,0,0,2
2864,3499,31,5,32,23,20,0,0,5
2865,1892,23,8,2,21,4,1,0,2
2866,2631,23,16,6,23,30,0,0,4
2867,3626,35,7,60,15,24,0,0,5
2868,1404,18,8,2,15,10,1,0,2
2869,1875,17,8,14,23,6,0,0,1
2870,3599,35,1,20,23,24,0,0,5
2871,3526,30,3,44,23,20,0,0,4
2872,4285,31,3,60,19,24,0,0,4
2873,4100,38,7,44,23,30,1,0,5
2874,1974,24,16,2,17,4,0,0,1
2875,1081,19,20,14,13,10,0,1,2
2876,1143,24,8,14,12,10,0,1,1
2877,872,17,8,6,11,10,1,0,2
2878,1107,22,8,10,12,8,0,1,1
2879,917,19,8,14,13,6,0,1,2
2880,3962,37,5,52,19,22,0,0,5
2881,1218,22,12,6,23,4,0,0,2
2882,3645,37,1,40,21,20,0,0,5
2883,2000,24,8,2,17,16,1,0,2
2884,4231,33,7,60,15,14,0,0,2
2885,2203,22,16,6,19,20,0,0,4
2886,1459,22,24,2,17,6,0,0,1
2887,1643,20,12,14,21,6,0,0,2
2888,4330,32,5,20,17,26,0,0,4
2889,3534,36,5,36,21,16,0,0,1
2890,2265,22,12,10,17,18,0,0,5
2891,3163,35,1,24,23,16,0,0,2
2892,1594,19,16,14,23,4,0,0,2
2893,3011,38,1,56,21,16,0,0,2
2894,4284,35,3,32,17,28,1,0,5
2895,2342,19,16,10,23,30,0,0,4
2896,2347,16,28,2,19,18,0,0,4
2897,2414,23,8,10,15,28,0,0,5
2898,526,22,24,6,13,10,0,1,2
2899,3035,37,3,44,23,28,0,0,5
2900,1551,18,12,6,17,8,0,0,1
2901,1460,17,8,10,19,10,1,0,1
2902,3998,37,7,40,15,12,0,0,2
2903,3443,34,1,20,23,16,0,0,1
2904,671,17,16,14,11,4,0,1,2
2905,3205,34,3,32,23,20,0,0,4
2906,1337,18,24,6,17,8,0,0,1
2907,2090,24,20,2,21,20,0,0,5
2908,2703,17,12,6,23,16,0,0,2
2909,1394,24,28,10,19,10,0,0,2
2910,1289,15,8,6,21,8,0,0,1
2911,2124,22,12,2,19,22,1,0,4
2912,570,19,16,10,13,8,0,1,2
2913,3688,38,7,60,15,24,1,0,4
2914,3071,32,5,36,17,26,0,0,5
2915,3788,37,3,44,17,20,1,0,5
2916,3192,36,3,28,23,24,1,0,5
2917,3538,34,5,16,17,18,0,0,5
2918,2035,17,24,14,19,24,0,0,5
2919,2927,24,12,6,17,28,0,0,4
2920,3793,38,3,48,17,26,0,0,4
2921,1033,16,24,10,11,6,0,1,1
2922,723,23,16,14,12,8,0,1,2
2923,1716,22,16,10,19,8,1,0,2
2924,2139,20,8,14,17,22,0,0,4
2925,1922,16,28,10,23,6,0,0,1
2926,3968,35,5,16,17,12,1,0,1
2927,1439,17,28,2,15,4,0,0,1
2928,1702,21,12,6,17,6,0,0,1
2929,4316,36,3,32,15,20,1,0,5
2930,1090,18,12,6,13,8,0,1,2
2931,1758,23,20,14,23,10,0,0,1
2932,3488,35,3,20,23,24,1,0,4
2933,4277,30,1,56,17,14,0,0,2
2934,1789,21,12,14,21,4,0,0,2
2935,3159,34,5,60,23,28,0,0,5
2936,2387,22,28,14,15,24,0,0,5
2937,1805,17,28,10,23,6,0,0,2
2938,1122,18,28,10,13,4,0,1,1
2939,1430,22,20,6,17,6,0,0,2
2940,4069,35,1,44,21,12,0,0,1
2941,2450,19,16,2,23,26,0,0,4
2942,2358,24,28,6,23,14,0,0,2
2943,2111,20,16,2,21,28,0,0,4
2944,1196,23,16,14,11,8,1,0,1
2945,1975,22,8,14,17,8,0,0,2
2946,1975,15,28,10,23,10,0,0,1
2947,3992,35,5,16,23,20,1,0,4
2948,2485,22,8,2,21,20,0,0,5
2949,811,21,12,2,13,4,0,1,2
2950,596,19,24,6,13,10,1,0,1
2951,1008,17,20,6,12,4,1,0,1
2952,1865,17,24,6,17,10,0,0,2
2953,1584,19,16,14,15,6,1,0,1
2954,2344,22,16,2,19,12,1,0,1
2955,3831,34,1,16,19,18,0,0,4
2956,4163,31,3,28,23,14,0,0,2
2957,2894,20,24,2,19,22,0,0,4
2958,1022,20,20,6,12,6,0,1,2
2959,3742,36,5,44,17,26,0,0,5
2960,3237,37,3,60,23,20,0,0,4
2961,939,16,12,14,12,4,0,1,2
2962,1255,22,24,2,21,8,0,0,2
2963,2446,24,16,2,19,16,0,0,2
2964,812,23,24,2,13,8,1,0,2
2965,1886,22,24,14,23,8,0,0,2
2966,1473,21,28,2,21,4,0,0,2
2967,2683,22,16,2,19,18,0,0,5
2968,1336,21,8,2,23,6,1,0,2
2969,2997,22,12,10,17,12,0,0,2
2970,1527,15,20,10,19,4,0,0,2
2971,992,15,16,2,13,4,1,0,1
2972,2891,21,8,10,15,24,0,0,4
2973,864,21,20,14,13,10,1,0,1
2974,4135,34,5,24,15,30,0,0,5
2975,2811,21,24,2,15,18,0,0,5
2976,564,19,28,14,12,4,1,0,2
2977,1909,15,20,2,21,8,0,0,2
2978,605,24,8,6,13,10,0,1,1
2979,1857,18,20,14,21,10,0,0,1
2980,4225,34,5,56,15,30,0,0,5
2981,1819,24,8,10,15,8,0,0,1
2982,2654,21,16,6,17,14,0,0,2
2983,2074,24,20,10,21,12,0,0,1
2984,3071,34,3,20,19,18,0,0,4
2985,1502,15,24,14,21,8,0,0,1
2986,3450,31,3,28,19,12,0,0,1
2987,1370,15,24,14,21,10,0,0,2
2988,2585,15,20,6,21,26,0,0,5
2989,2918,21,20,2,23,22,0,0,4
2990,2448,21,8,2,17,28,1,0,5
2991,2083,20,28,14,15,16,0,0,2
2992,2778,24,8,2,21,24,0,0,5
2993,3880,31,3,48,19,18,1,0,4
2994,2307,24,28,6,19,20,0,0,4
2995,1733,19,24,2,23,6,0,0,2
2996,1436,19,12,10,21,6,1,0,2
2997,3243,33,1,44,15,20,0,0,5
2998,839,15,20,6,13,6,0,1,1
2999,1764,22,24,2,21,6,1,0,1
3000,1178,21,12,6,11,6,0,1,1
3001,3747,39,5,52,17,12,0,0,1
3002,2911,16,24,6,17,30,0,0,5
3003,3376,30,1,32,23,20,1,0,5
3004,2191,23,12,2,17,20,0,0,4
3005,1731,16,28,2,17,8,0,0,2
3006,2067,15,28,14,21,16,0,0,1
3007,3508,33,3,20,21,28,1,0,5
3008,1931,17,20,14,21,10,0,0,2
3009,1984,23,16,10,21,4,1,0,1
3010,535,16,16,14,11,4,0,1,2
3011,1222,15,24,10,15,4,0,0,1
3012,2491,23,8,14,15,22,0,0,5
3013,2743,16,12,2,19,14,0,0,1
3014,3960,33,5,40,17,20,1,0,4
3015,4335,36,3,16,23,14,0,0,2
3016,1202,23,20,10,23,6,0,0,1
3017,2568,20,8,14,19,24,1,0,4
3018,597,22,8,14,11,6,0,1,2
3019,530,23,20,10,12,6,0,1,1
3020,1853,17,28,10,19,10,0,0,1
3021,3686,36,7,40,15,24,0,0,4
3022,3458,39,7,60,21,20,0,0,5
3023,929,17,12,2,12,10,0,1,2
3024,3733,39,1,20,21,18,0,0,5
3025,2108,17,20,6,21,12,1,0,2
3026,1747,18,8,6,19,8,0,0,1
3027,2447,18,12,2,17,14,0,0,1
3028,2109,17,16,10,15,24,0,0,5
3029,1290,23,24,6,19,4,0,0,1
3030,3141,33,5,36,23,28,0,0,5
3031,3937,38,3,24,15,14,0,0,2
3032,513,20,16,10,12,10,0,1,1
3033,3149,34,1,28,23,28,0,0,5
3034,1296,15,28,10,19,6,1,0,2
3035,2268,22,16,14,15,16,1,0,2
3036,718,23,20,14,13,6,0,1,1
3037,1349,17,20,2,19,8,0,0,1
3038,879,21,8,14,11,4,0,1,2
3039,2196,22,12,6,19,14,1,0,2
3040,3706,34,5,32,21,28,0,0,4
3041,1021,19,24,2,12,4,0,1,1
3042,4242,37,5,32,17,28,0,0,5
3043,3701,37,7,36,21,24,0,0,5
3044,3774,32,7,16,21,12,0,0,1
3045,2349,19,28,10,15,28,0,0,4
3046,2220,22,8,6,17,30,1,0,4
3047,2757,22,16,10,23,12,0,0,1
3048,3579,30,7,40,19,16,0,0,2
3049,2370,19,16,2,23,26,0,0,5
3050,2245,16,12,6,21,14,0,0,2
3051,4277,35,3,24,19,14,0,0,1
3052,4278,32,3,32,21,20,0,0,4
3053,3281,33,3,32,17,14,0,0,1
3054,4145,31,5,44,19,28,0,0,4
3055,3407,33,1,56,19,16,0,0,2
3056,3780,35,5,32,17,26,1,0,5
3057,1793,22,8,6,23,8,0,0,1
3058,4134,32,3,24,21,26,0,0,5
3059,2958,20,12,2,15,24,0,0,4
3060,2486,15,24,6,21,24,0,0,5
3061,3253,31,3,16,19,12,0,0,2
3062,847,16,12,6,11,8,0,1,1
3063,3330,38,7,52,21,12,0,0,2
3064,3810,33,3,28,21,30,0,0,4
3065,3525,39,7,52,19,18,0,0,5
3066,4111,36,3,44,19,22,0,0,5
3067,527,23,28,14,12,8,0,1,1
3068,1487,23,24,6,17,10,0,0,2
3069,803,19,8,2,11,6,0,1,2
3070,2811,19,24,2,19,26,0,0,5
3071,3117,34,1,44,21,22,0,0,4
3072,1921,23,24,2,23,10,0,0,2
3073,3724,30,1,60,17,18,1,0,4
3074,956,24,16,6,13,8,1,0,2
3075,3359,36,3,32,21,14,0,0,1
3076,1333,18,16,6,21,6,0,0,1
3077,3581,32,1,48,17,22,0,0,5
3078,3515,32,5,24,17,16,0,0,2
3079,3793,31,1,44,17,14,0,0,2
3080,4097,32,1,48,21,24,0,0,5
3081,2426,18,12,10,19,24,0,0,4
3082,2188,21,16,6,19,24,1,0,5
3083,2133,16,20,10,17,24,0,0,5
3084,3080,30,5,44,15,14,1,0,2
3085,1949,21,24,2,19,4,0,0,1
3086,2293,20,16,14,17,12,0,0,1
3087,1327,15,20,6,23,8,0,0,2
3088,585,15,20,2,13,10,0,1,1
3089,534,17,8,6,11,10,0,1,1
3090,4083,36,7,44,21,28,0,0,4
3091,1002,24,24,6,12,6,0,1,1
3092,3435,38,7,28,23,16,0,0,1
3093,1876,17,20,6,23,10,1,0,2
3094,972,23,24,6,13,8,1,0,2
3095,2988,16,16,10,19,24,1,0,5
3096,3271,39,1,32,21,12,0,0,2
3097,2744,20,16,10,23,18,1,0,5
3098,677,16,24,10,13,8,0,1,2
3099,3244,37,1,28,19,12,1,0,2
3100,4192,35,1,56,19,24,1,0,4
3101,2398,21,28,10,19,24,0,0,4
3102,3159,36,7,20,23,22,0,0,5
3103,2757,18,8,6,17,18,0,0,5
3104,1281,21,16,14,19,10,0,0,2
3105,1999,18,28,2,17,6,0,0,1
3106,3330,32,3,52,21,26,0,0,5
3107,608,22,20,14,12,6,1,0,2
3108,3453,38,7,24,23,24,0,0,4
3109,4055,34,5,36,21,14,0,0,2
3110,1077,19,16,10,13,8,0,1,1
3111,3690,36,7,60,23,20,0,0,4
3112,1682,17,12,10,23,8,0,0,1
3113,1625,20,28,14,17,8,0,0,2
3114,2256,23,28,14,15,20,1,0,4
3115,998,16,28,14,13,6,0,1,1
3116,1142,22,12,6,13,10,0,1,2
3117,521,24,12,2,13,10,0,1,2
3118,969,17,28,2,13,6,0,1,1
3119,579,22,20,14,11,4,0,1,1
3120,4293,32,5,56,23,26,0,0,5
3121,690,23,24,6,13,8,0,1,2
3122,3223,38,7,56,17,14,0,0,1
3123,3807,30,5,36,21,12,0,0,2
3124,2751,22,8,14,19,22,0,0,5
3125,3858,33,3,28,15,22,0,0,4
3126,2293,18,28,2,21,26,0,0,5
3127,1699,22,20,2,19,8,0,0,1
3128,1107,23,12,6,13,10,0,1,2
3129,3328,37,7,28,23,26,1,0,5
3130,1512,22,8,10,21,6,1,0,1
3131,3173,33,3,32,19,12,0,0,1
3132,3283,35,7,40,15,30,0,0,5
3133,1478,24,12,10,21,6,0,0,1
3134,4092,31,1,28,15,20,1,0,5
3135,4006,37,5,28,19,18,0,0,5
3136,2863,15,24,2,19,24,0,0,5
3137,689,22,8,14,13,6,0,1,1
3138,3901,34,3,56,15,16,0,0,2
3139,2417,20,24,6,15,28,0,0,4
3140,1830,16,16,10,17,6,0,0,2
3141,612,18,12,6,13,10,1,0,1
3142,2126,19,16,2,17,28,0,0,4
3143,2910,21,8,10,15,16,0,0,1
3144,3736,34,7,60,15,16,1,0,1
3145,2064,21,12,6,15,16,1,0,2
3146,2797,17,24,6,17,20,0,0,5
3147,1462,24,28,6,15,8,0,0,1
3148,2978,24,16,2,19,26,0,0,4
3149,2383,19,12,2,15,30,0,0,5
3150,3621,35,3,60,15,12,0,0,2
3151,3239,38,7,44,15,28,0,0,4
3152,799,19,24,2,12,4,0,1,2
3153,4005,33,3,48,17,24,0,0,5
3154,1690,15,16,10,23,4,0,0,1
3155,1609,16,8,6,15,6,0,0,1
3156,1753,16,20,2,21,10,0,0,1
3157,4286,31,7,48,23,14,0,0,2
3158,3879,36,1,56,23,26,0,0,4
3159,868,24,8,10,11,4,1,0,2
3160,3026,32,3,28,19,14,0,0,1
3161,786,23,8,6,11,8,0,1,1
3162,2741,16,24,14,19,28,0,0,4
3163,1470,21,24,10,21,8,0,0,1
3164,4261,38,3,32,21,14,0,0,1
3165,783,18,16,10,12,8,0,1,2
3166,3539,36,3,36,21,12,0,0,2
3167,3325,37,5,24,17,20,0,0,5
3168,2765,16,24,14,17,22,0,0,5
3169,738,19,24,10,11,6,0,1,1
3170,3392,36,7,16,17,24,1,0,4
3171,2944,20,12,14,15,28,1,0,5
3172,663,15,20,6,13,8,0,1,1
3173,3937,38,7,52,23,22,0,0,4
3174,1366,21,16,2,17,10,0,0,1
3175,3637,31,3,52,21,24,0,0,5
3176,3446,33,3,52,21,28,0,0,4
3177,2586,17,24,14,21,16,0,0,1
3178,4045,32,5,40,17,30,0,0,4
3179,3523,30,1,16,19,20,0,0,5
3180,2213,22,8,10,23,30,0,0,5
3181,1869,24,12,6,19,8,0,0,1
3182,566,19,28,10,11,10,0,1,2
3183,770,17,28,2,12,10,0,1,2
3184,3463,30,1,28,15,14,0,0,2
3185,3924,35,1,32,19,14,1,0,2
3186,3244,34,7,16,23,14,1,0,2
3187,1703,19,16,10,23,10,0,0,1
3188,2300,23,20,6,19,28,1,0,5
3189,1727,22,12,6,17,8,0,0,2
3190,1506,19,8,14,21,6,0,0,1
3191,3127,31,1,24,15,26,0,0,5
3192,3994,38,1,16,21,20,0,0,4
3193,714,18,28,6,13,4,0,1,2
3194,1284,24,12,2,19,8,1,0,1
3195,3437,30,7,28,19,12,0,0,1
3196,701,20,8,6,13,6,0,1,2
3197,3414,31,1,60,21,12,0,0,1
3198,1235,15,16,6,23,6,0,0,2
3199,4123,39,7,40,15,22,0,0,4
3200,1909,22,24,14,17,8,0,0,2
3201,1541,23,24,10,17,8,0,0,2
3202,2730,23,12,2,21,18,0,0,5
3203,3766,32,5,36,19,12,0,0,2
3204,3756,30,1,52,17,22,1,0,4
3205,2491,16,28,2,21,22,0,0,4
3206,2369,15,28,10,23,22,0,0,5
3207,3099,39,5,20,23,20,0,0,4
3208,2864,24,16,2,17,14,1,0,2
3209,1220,24,24,14,15,8,1,0,1
3210,1879,18,8,6,15,10,0,0,1
3211,1105,15,12,6,11,8,0,1,2
3212,3180,37,5,52,15,18,1,0,4
3213,3038,39,3,20,23,30,0,0,5
3214,2820,21,16,10,19,28,1,0,4
3215,2633,17,12,2,21,16,0,0,1
3216,3434,36,3,48,19,16,0,0,2
3217,2324,22,28,14,21,14,1,0,2
3218,3777,34,5,40,19,24,0,0,5
3219,1701,19,28,14,21,4,0,0,1
3220,2314,15,12,14,17,26,0,0,4
3221,3677,34,1,20,21,20,0,0,5
3222,3482,34,7,44,19,22,0,0,5
3223,3760,37,5,28,23,24,1,0,4
3224,1651,18,28,14,21,6,0,0,1
3225,2771,17,24,6,21,24,0,0,4
3226,3597,36,1,36,19,26,0,0,5
3227,3590,34,7,56,21,22,0,0,5
3228,1658,17,8,10,23,6,0,0,2
3229,1200,21,28,6,21,4,1,0,2
3230,502,21,28,14,12,6,0,1,1
3231,1009,20,12,2,13,8,0,1,2
3232,4087,36,1,28,21,14,0,0,1
3233,2913,16,20,10,21,14,0,0,2
3234,570,24,20,2,13,6,0,1,1
3235,2162,18,20,14,15,28,0,0,4
3236,2815,24,12,2,15,12,0,0,1
